price,city_fuel_economy,engine_displacement,highway_fuel_economy,horsepower,mileage,year
15488,29,1400,40,153,17257,2018
11995,28,1600,38,130,41500,2018
15797,24,2000,30,141,37319,2019
14877,19,3600,32,295,27439,2015
14995,21,2400,28,178,106633,2017
17108,28,1800,36,132,23179,2017
17990,17,3500,24,290,106659,2016
17991,14,5700,20,395,61947,2015
19995,14,5000,19,360,83963,2012
18668,21,2400,29,180,44619,2018
16998,31,2000,41,147,10106,2020
14489,30,2000,41,155,31620,2016
17993,24,2400,33,185,28092,2019
11900,21,3000,32,240,93299,2011
18995,17,3500,24,290,135942,2015
19245,26,2400,32,184,41345,2017
16998,17,3600,25,283,34350,2019
18690,18,3700,25,328,13058,2013
10981,20,2500,25,224,114265,2008
18298,20,2400,26,185,17691,2017
17000,22,2400,31,180,48569,2018
14000,22,2000,28,245,91841,2017
10990,33,900,39,89,27701,2017
17490,21,2000,28,240,56091,2016
15036,27,1500,36,160,24410,2017
12599,25,2000,34,147,27698,2017
15998,40,2000,36,188,44314,2016
18995,16,5700,25,370,46515,2013
14985,28,2000,37,147,44580,2017
18999,26,1500,32,170,37206,2019
19990,21,3500,30,300,26555,2017
16400,26,2500,33,170,29630,2019
13919,13,5300,16,301,46907,2009
14780,16,3000,22,280,105563,2012
12000,21,2500,27,170,97844,2012
13877,24,2500,33,178,48502,2017
10995,15,6200,21,403,196108,2010
14998,29,1800,37,124,37436,2019
17500,15,5300,21,320,135271,2010
10995,18,3000,25,265,97077,2011
13383,30,1400,40,147,40700,2019
13999,27,2000,35,152,44613,2017
16799,32,1500,42,174,55131,2018
18454,28,2500,39,188,34241,2019
19999,18,3600,28,287,55799,2017
12950,17,3500,22,270,132750,2011
12684,18,3500,23,260,90288,2012
14793,29,1800,37,124,44262,2019
17268,26,2400,33,185,94041,2015
17000,23,2400,32,185,23536,2018
11944,27,1500,33,117,44268,2012
11995,19,3600,31,292,114124,2013
13097,29,1800,37,124,23766,2019
10999,18,3000,25,210,94088,2011
15444,30,1400,40,147,11349,2019
17987,18,3600,28,287,54864,2017
16500,27,2400,34,185,48488,2015
19701,18,3500,27,288,25729,2017
18495,27,2500,37,188,31557,2019
12995,23,2000,33,240,108372,2013
17900,22,2400,32,182,48137,2016
10788,19,3500,27,269,85241,2009
19998,32,1500,42,174,24429,2017
19703,19,3600,28,305,26993,2018
10591,29,1800,38,130,62406,2016
15990,13,5700,20,360,113479,2013
13750,31,2000,41,158,68343,2016
16990,18,3600,27,292,31750,2014
11399,28,1400,37,153,29000,2018
12450,29,1800,37,130,43586,2017
19500,21,2400,29,180,45996,2017
19967,32,2000,42,168,13887,2019
16615,25,1400,33,138,33963,2017
14995,28,2000,37,147,38085,2018
13900,15,4400,22,400,80458,2012
12990,26,2500,37,182,71482,2016
13847,19,3300,28,293,65864,2014
19998,28,2500,39,188,15069,2020
17997,24,2500,30,184,61254,2016
15963,15,5400,21,320,117979,2010
13989,16,3600,23,290,109302,2012
15411,26,2400,35,185,30619,2019
13495,17,3600,25,256,114762,2014
15750,24,2400,34,185,18618,2017
14900,27,2000,31,144,79522,2018
12777,25,2500,32,170,79290,2016
12995,18,3600,29,295,103062,2015
11995,26,2500,38,184,63589,2014
11800,26,2500,35,184,96374,2015
13500,29,1800,37,124,36393,2019
13738,27,2500,38,179,91847,2018
15500,28,1500,37,134,22525,2015
16991,24,2500,32,170,81952,2016
17968,28,1800,35,132,22588,2018
19990,18,3500,26,280,79569,2016
10751,22,2000,34,240,81779,2016
18599,26,2500,35,184,18665,2018
16787,28,1400,38,153,36221,2019
13957,29,1800,37,124,46324,2019
17100,26,2000,34,148,69880,2016
19999,43,1800,40,134,49886,2017
14488,25,2400,30,166,44212,2017
16925,29,1800,37,124,14430,2019
10095,30,2000,42,140,80245,2011
17990,30,1800,38,139,26557,2020
16995,21,2400,29,185,39263,2016
13195,20,2400,23,172,87212,2016
11500,23,2000,33,240,105026,2013
10850,13,5300,17,295,166000,2004
16500,28,1800,35,132,28475,2019
17998,27,1500,36,160,17610,2018
17998,31,2000,40,158,10397,2018
14490,28,2000,37,147,49904,2018
19500,24,2400,32,185,29049,2020
14900,12,5600,17,317,109515,2010
19263,14,5400,20,310,71374,2013
16986,24,1400,30,138,34239,2017
16995,15,4300,20,195,101271,2008
19500,54,1800,50,121,23950,2019
14888,30,1400,40,153,15204,2017
19700,15,3500,21,250,107068,2013
16999,14,5600,20,400,107055,2011
14249,21,2500,29,168,67948,2018
18500,31,2000,40,158,32338,2018
16998,43,2000,41,188,41138,2019
17999,28,1800,35,132,30504,2019
15994,27,1500,36,160,51248,2018
19588,16,3000,22,280,86263,2015
16950,16,3600,21,256,34954,2014
16998,25,1400,33,138,11937,2018
13499,19,3000,26,300,100848,2014
12995,28,1400,38,150,33100,2017
10921,22,2500,34,175,100986,2015
15199,20,2500,28,169,65934,2014
12450,15,5500,23,382,124859,2011
17745,28,1800,35,132,32454,2019
15998,27,1600,33,188,37816,2017
16774,31,1500,36,130,24096,2018
11900,19,3500,28,268,61476,2012
17735,51,1600,46,139,40222,2017
17393,30,1800,38,139,40307,2020
10000,18,3600,30,300,85862,2014
10937,29,1600,37,130,23755,2018
17995,25,2500,32,170,50807,2018
13845,17,3600,24,288,107197,2012
11995,21,2000,28,240,120686,2014
11708,22,2000,30,240,116501,2014
10900,20,3500,29,280,94310,2012
17499,15,3600,22,281,95869,2016
14775,26,2500,33,170,77992,2017
13988,28,1800,35,132,15208,2019
13977,27,1000,29,123,34649,2018
14800,24,2400,34,185,24167,2017
17900,19,2400,25,190,57842,2016
16997,28,1800,35,132,30790,2019
12300,25,2500,35,178,60200,2014
17993,27,1500,36,160,30454,2017
15985,22,2400,30,180,30299,2017
19692,20,2000,31,274,22050,2015
11652,26,1600,36,137,50794,2017
14995,14,5300,19,320,133511,2008
11825,27,2400,36,185,101145,2014
12898,25,1400,33,138,40562,2017
15326,17,3600,25,283,116988,2015
15990,18,3600,28,305,36842,2019
14391,19,3600,32,295,48018,2016
16995,15,6200,21,403,155655,2012
15650,31,2000,41,158,52588,2016
17998,24,2400,35,185,30046,2016
10988,28,1800,39,140,53404,2012
19498,26,2000,30,252,32948,2018
16991,25,2400,35,185,38385,2018
13995,24,2500,32,170,95243,2014
12500,19,2700,24,159,111424,2013
15489,25,1400,33,138,24408,2017
10999,22,2400,32,182,45125,2014
10591,21,3000,32,240,112054,2011
16702,26,2500,33,170,75105,2016
16998,26,2500,37,182,27526,2017
11995,28,1400,39,150,48232,2016
16375,22,2500,29,197,30470,2019
16233,31,1600,36,122,16413,2019
16775,25,2000,33,147,35040,2017
19995,21,2400,25,181,32575,2019
12395,21,2400,27,180,41178,2011
13275,28,2000,37,148,64275,2016
16500,29,1800,37,124,17185,2019
19045,28,2500,39,203,19823,2019
15497,28,2000,37,147,26344,2017
13999,23,2400,36,184,80949,2015
19497,22,2400,31,180,37485,2019
14995,27,1500,36,160,43291,2017
15994,23,2000,30,164,34311,2019
12288,16,3600,24,283,90710,2017
13832,28,1800,35,132,41760,2018
13269,25,2500,35,178,88524,2016
19999,23,2500,29,187,19734,2017
15991,28,2000,37,155,28868,2017
15346,28,1800,36,132,40436,2017
13900,17,3700,25,273,74627,2012
14999,25,2000,33,147,16820,2017
17635,26,1400,31,138,22856,2019
15499,18,3700,27,300,35549,2016
12995,31,1600,39,109,43280,2018
15995,18,3600,28,304,43390,2014
18617,28,1800,35,132,51417,2018
16744,25,1400,33,138,28860,2017
15375,17,3500,24,290,87259,2013
16988,40,2500,38,200,66959,2016
15490,20,3500,30,302,71747,2013
13892,24,2000,36,240,37868,2016
19000,26,2000,30,252,42158,2019
13999,30,1400,40,153,26659,2017
17998,19,3600,31,300,41215,2014
12990,16,3600,22,290,106843,2011
11995,22,2000,34,240,81339,2014
18999,26,2500,35,184,31462,2017
10900,17,3600,25,283,102323,2015
15288,25,2500,35,178,84303,2016
14885,23,2000,33,240,70055,2013
16400,27,2500,38,179,45135,2018
15449,26,1600,31,201,33088,2017
16599,24,2000,30,148,33328,2019
17700,14,5700,19,381,113559,2010
13788,17,3500,24,250,136573,2012
12997,28,2000,37,147,40522,2019
17500,19,3600,27,295,122264,2016
16900,28,1800,36,132,26356,2017
18177,31,2000,40,158,23463,2018
10888,22,2400,30,185,120350,2013
14998,29,2000,38,147,26109,2017
18999,18,3800,29,311,60271,2016
16444,28,1800,36,132,21242,2017
16477,20,2400,29,182,53178,2016
15250,21,2400,29,180,61947,2017
11990,29,1800,38,132,54175,2016
16795,18,3000,28,310,94228,2013
15950,17,3500,23,270,113768,2010
16826,27,1400,33,153,41968,2018
16288,21,2400,27,185,46157,2017
17987,22,2400,30,180,38158,2018
14995,17,3600,24,281,81832,2014
18597,22,2000,33,250,36535,2017
16998,23,2000,30,245,26031,2019
12995,25,2500,35,178,76394,2015
10834,17,3700,23,305,132703,2013
12788,25,1600,32,181,80852,2015
14995,30,1500,38,192,99577,2018
10587,24,1600,30,130,58886,2016
18100,31,2000,40,158,18346,2017
19698,15,3600,22,281,45227,2017
11000,25,1800,37,170,60419,2015
18141,20,2400,29,182,70483,2016
14425,25,2400,36,185,28681,2017
12741,31,1600,39,109,30051,2019
11495,26,1400,38,138,75365,2013
12236,26,2500,38,184,70580,2014
11997,13,4000,16,190,122557,2006
15694,14,5000,19,360,202989,2012
17759,28,2500,39,188,37236,2019
11900,17,3500,24,268,106449,2011
18800,19,3600,30,292,73688,2017
12000,20,3500,29,280,116080,2012
13483,25,2500,36,196,57461,2015
19996,19,3500,27,248,83201,2017
18303,28,1800,34,141,27684,2017
18969,21,2400,27,185,31404,2019
18445,22,2000,31,272,101741,2016
11995,15,4000,19,245,189901,2004
18000,20,3200,28,271,36182,2015
18888,17,3600,25,283,45543,2019
18300,31,1600,36,125,17648,2018
13693,33,1500,40,130,54204,2018
16998,26,1500,32,170,25432,2018
11598,26,1800,39,145,67611,2016
13599,29,1800,37,130,30237,2017
19759,17,3500,24,250,63776,2015
14998,25,2400,38,185,41578,2016
12490,19,2500,25,265,129383,2011
10450,25,2500,28,250,178499,2014
17494,31,1500,42,174,42865,2017
12500,25,1600,33,201,72382,2016
10890,30,2000,40,140,54000,2012
11879,19,2400,25,173,59919,2017
19980,25,2500,34,175,27203,2017
12300,29,2000,38,147,48035,2017
19700,22,2400,30,180,31914,2017
17995,15,3800,19,205,81985,2008
17691,21,2400,28,185,26120,2017
17888,15,6200,21,403,128776,2012
16500,17,3600,24,288,98019,2015
11980,24,2000,31,164,39656,2016
13995,22,2000,33,240,74707,2014
11951,18,3500,24,260,74205,2014
13500,28,1600,38,130,28832,2019
11995,26,2400,35,185,119037,2013
16991,25,2000,32,141,15815,2019
16387,22,2000,33,240,35441,2016
18999,17,3600,28,304,34752,2013
19950,25,2500,33,184,24215,2018
17878,23,2000,30,245,42377,2017
19780,28,1500,34,190,55404,2017
16899,31,2000,40,158,25319,2017
18695,21,2000,29,259,16321,2017
17995,17,3500,23,287,82999,2015
16999,29,1500,36,160,43913,2019
17995,23,2000,34,245,30135,2017
15000,23,1800,34,170,60313,2017
14980,17,3600,24,281,90006,2015
15400,27,2000,31,144,52024,2018
12500,18,3500,27,248,100916,2011
15020,24,2400,35,185,72142,2015
10900,22,2500,34,175,95306,2016
16700,27,1500,36,160,34362,2018
14294,40,2000,36,188,70325,2016
11995,14,3200,21,333,125020,2004
18499,32,1500,42,174,15835,2018
10988,23,2400,31,185,116047,2013
16500,17,3600,24,290,89458,2014
13947,15,5300,21,320,204949,2011
17988,19,3500,28,248,65743,2014
10523,53,1500,46,99,79714,2012
18587,12,3600,18,283,27822,2019
19495,25,2500,32,170,55176,2018
11675,18,3000,27,300,88600,2013
11702,27,1400,36,138,74902,2017
16000,16,3500,23,266,115327,2015
19911,15,5300,21,320,105985,2013
14437,23,1400,30,138,35294,2014
14950,23,1600,30,181,71760,2014
13495,29,2000,38,147,39963,2017
16927,21,2500,32,175,10987,2017
19552,24,2400,35,206,38232,2015
16499,25,2000,32,161,42298,2019
18900,14,4400,20,400,122446,2013
19990,26,2500,37,182,24903,2017
12995,29,1800,37,130,65353,2017
19144,21,3500,28,260,24260,2017
11203,24,2000,35,150,102059,2013
18159,23,2000,30,245,18097,2019
15988,30,1400,40,153,30059,2017
12346,15,3500,20,268,121454,2011
15368,25,1400,33,138,35247,2017
12988,23,2400,34,192,67905,2015
15888,24,1400,30,138,34397,2018
14982,19,2400,26,182,34527,2015
12991,31,1600,39,109,42922,2018
14409,25,1400,33,138,39980,2018
19000,27,1500,36,160,27571,2018
15950,25,2400,36,185,67803,2017
15840,19,3700,28,304,52225,2014
15555,25,2500,32,170,89354,2015
18680,21,2000,29,259,37492,2017
16991,21,2400,28,185,66166,2017
17900,14,5700,20,390,93789,2012
17490,17,3700,24,330,50808,2012
14990,27,2500,38,179,72345,2018
16694,15,3500,21,365,168184,2011
12998,24,1600,30,130,56801,2016
18700,27,1500,36,160,33233,2017
13104,22,2000,28,245,82806,2017
14500,28,2000,37,147,18678,2018
16991,25,1500,26,152,20097,2018
11000,54,1800,50,121,34109,2017
19950,22,3500,30,300,36558,2016
10624,27,2000,38,160,40593,2013
18988,27,1500,36,160,26905,2018
13990,23,2000,29,166,34782,2019
19994,21,2000,26,260,27412,2017
17988,28,1800,36,132,27883,2017
12702,27,2500,39,182,14305,2017
14999,22,2000,31,272,80818,2016
12995,23,2000,31,164,52781,2015
15999,16,3600,22,290,43590,2011
15700,29,1800,37,124,43775,2019
12500,18,3500,23,265,93041,2013
15998,23,2000,30,245,35145,2017
15998,14,5000,20,302,50342,2003
10900,12,6200,18,403,180425,2008
17800,14,5500,21,382,112460,2011
14999,15,5300,21,320,97592,2012
16564,24,1400,30,138,23305,2017
10484,23,2500,31,170,93801,2012
11999,15,4300,20,195,56291,2011
19850,27,1800,31,141,12406,2019
15789,25,1800,35,170,24181,2017
14500,24,1800,32,170,68327,2015
10667,18,3500,25,287,105708,2013
14845,28,1400,38,150,23541,2017
17026,27,1500,36,160,60680,2017
12000,28,1800,36,143,73356,2015
10893,24,2400,35,200,98707,2013
11995,28,1400,40,150,78930,2017
16700,24,1600,28,175,64804,2017
19788,12,3600,18,283,39446,2019
14804,31,2000,40,158,39219,2017
15388,23,2000,30,245,29710,2017
10331,31,1600,39,109,39017,2018
11999,14,4000,19,245,192325,2005
14991,16,4300,21,300,98537,2002
17388,26,2400,33,185,100023,2015
16998,23,2400,34,192,31537,2015
14017,25,2000,33,147,20642,2017
15998,23,2000,34,245,22343,2017
14300,22,2400,29,181,44782,2018
17997,21,2400,25,181,29979,2018
12000,21,2400,27,180,111582,2011
13995,21,2400,30,180,130896,2017
15985,20,2000,28,245,75537,2015
16667,19,2400,25,173,44552,2018
12863,25,2500,32,184,66685,2014
10951,22,2000,34,240,73960,2014
16999,43,2000,41,188,36269,2017
14995,19,3700,29,305,72538,2014
13998,43,2000,41,188,65339,2017
13799,28,2000,37,147,45105,2019
10990,33,900,39,89,26346,2017
19900,22,2500,28,176,50710,2018
16998,21,2400,25,181,20769,2018
12990,25,2500,35,178,77868,2012
16500,43,2000,41,188,49816,2018
18677,22,2400,30,180,28156,2018
12981,27,1500,37,160,59814,2016
12975,28,1600,38,130,31924,2019
13585,27,2500,39,182,83037,2016
18497,13,6100,19,425,78167,2010
15995,18,3600,25,290,91353,2014
11677,27,2500,38,179,126745,2018
16998,43,2000,41,188,29088,2019
15699,28,2000,37,147,19639,2019
10500,23,2400,31,185,143926,2013
18325,25,2500,32,170,100482,2017
15255,29,1800,37,124,41214,2019
14989,21,2400,29,180,69681,2015
17991,25,2500,32,170,61396,2018
13000,29,1800,37,130,35911,2017
15995,20,2000,30,211,87401,2013
14900,17,3500,23,290,120462,2013
18591,22,2000,30,252,57030,2017
13900,22,2000,34,240,45839,2016
15990,25,1800,35,170,30432,2017
18999,25,2000,30,147,36960,2019
16749,17,3600,25,283,46959,2019
15995,25,2500,32,170,35350,2017
17468,28,1800,36,132,25068,2017
10995,19,3500,26,290,88705,2013
17851,23,2000,30,245,19173,2017
11750,18,3000,27,270,70870,2011
15599,12,3600,18,283,37262,2019
18899,32,1500,42,174,33671,2018
12998,27,1600,37,120,22358,2019
16900,25,2500,35,178,33387,2016
11495,14,6000,20,366,160515,2009
19538,21,2400,31,182,21005,2017
17612,28,1800,35,132,21318,2019
16221,24,2500,33,178,52390,2017
12588,27,1500,37,160,42019,2016
10995,23,2000,32,240,133141,2014
12994,24,2000,31,164,25902,2016
15995,30,1400,40,153,23783,2017
15000,25,1500,28,152,30595,2019
13983,29,2000,38,147,25383,2017
11990,20,2400,29,182,109469,2016
18998,20,2400,28,182,24677,2017
13995,30,1400,40,153,29425,2017
14999,21,2000,28,240,51383,2016
19900,16,3500,23,290,104869,2017
10951,23,2400,36,184,62245,2015
12500,39,1500,38,111,90036,2013
10950,25,2500,35,178,82195,2012
17900,26,2500,33,170,28334,2017
15950,15,5000,21,385,189044,2017
19000,28,1600,32,175,17360,2018
15888,26,2500,35,184,27137,2018
18100,29,1500,36,160,34183,2020
18395,26,1600,33,201,32535,2019
19995,17,3600,24,308,67224,2016
10700,30,1400,42,153,71217,2016
19750,22,2400,30,180,46109,2018
13450,16,5700,25,370,63000,2013
14995,18,3500,26,280,73999,2015
17995,25,2400,36,185,13289,2017
19311,20,2000,27,245,89104,2017
19998,27,2000,31,144,19067,2018
17495,25,2000,34,241,58415,2015
15850,28,1800,36,132,21814,2017
13550,25,2000,30,161,67857,2018
13995,16,3600,23,281,104774,2013
16977,22,3500,30,300,83859,2016
12900,14,4700,18,263,142180,2006
14299,15,6000,20,367,106064,2008
13784,22,2500,29,176,140814,2013
13971,19,3600,28,321,71154,2013
16494,17,4000,21,236,104240,2009
18855,24,2400,29,166,66083,2017
13995,24,2000,32,205,139642,2017
10537,24,2000,33,200,111002,2013
15799,12,3600,18,283,41536,2019
15700,29,1800,37,124,32527,2019
16495,15,6200,21,403,81000,2010
11300,25,2500,35,178,106450,2014
13991,21,2000,31,245,79946,2017
19995,18,3300,24,276,51837,2017
16582,22,2500,29,197,40672,2019
18654,24,2500,31,187,27961,2017
11000,20,2400,27,191,89944,2015
16991,16,4000,20,236,212236,2011
13599,29,2000,38,147,26442,2017
13988,44,1800,40,134,76527,2015
11495,25,2500,35,178,105788,2015
11995,21,2000,29,211,94205,2011
11995,14,4000,18,207,64591,2006
17995,24,2500,30,184,27519,2016
14488,22,2400,31,205,60821,2014
17997,24,2400,29,166,50961,2017
17999,15,5300,21,320,127606,2013
12500,29,2000,38,147,59661,2017
13580,20,2800,27,181,81930,2016
17500,24,1400,30,138,20110,2017
17987,25,2500,32,170,32911,2017
14995,18,3000,25,228,110415,2010
12977,28,1400,40,150,53177,2017
13995,22,2400,29,181,69484,2017
19950,29,1500,36,160,27471,2019
13499,25,2000,34,173,22613,2017
15995,30,1400,40,147,29053,2019
16250,28,2000,37,147,13242,2017
14355,25,2500,35,178,81578,2016
11981,17,3700,24,273,91673,2012
11344,20,2400,29,182,60063,2011
16774,24,2500,33,178,63905,2017
18800,17,3600,25,283,38275,2019
13599,28,1600,37,130,19686,2019
17975,17,3500,26,280,41132,2017
13990,18,3500,24,260,119294,2012
11998,27,1600,37,120,35066,2019
15000,21,2400,26,185,61370,2016
15950,28,2000,37,155,21383,2017
15523,12,5600,17,317,142854,2011
16998,43,2000,41,188,48582,2017
16988,24,2400,32,185,34436,2020
18780,23,2000,32,245,45525,2018
16988,28,1800,36,132,26528,2017
15995,13,6200,18,403,165710,2013
13995,27,1000,29,123,45895,2018
16400,27,1500,36,160,32508,2017
18455,19,3600,29,305,51797,2015
10495,19,3500,29,288,88337,2014
16927,21,2400,31,182,38726,2017
10891,17,3600,25,283,104346,2015
16500,27,2400,36,185,48763,2017
13900,27,1000,29,123,22700,2018
14995,14,6000,19,367,129603,2007
15100,26,2500,33,170,48888,2017
17523,27,1500,36,160,24367,2018
12798,26,2000,36,160,26122,2017
10980,18,3600,25,256,113414,2010
14495,17,3600,24,281,64307,2014
13995,18,3600,27,305,78000,2014
13995,24,1400,31,138,31124,2016
12498,24,2400,29,166,93645,2016
18597,28,2500,39,203,18668,2019
15988,29,1500,36,160,34010,2020
12695,21,2400,30,176,101708,2012
19997,23,2000,35,180,59249,2017
11300,27,1600,37,120,37805,2019
11993,24,2500,30,173,94103,2014
14490,28,1800,36,132,36514,2017
18995,18,2000,24,268,77949,2016
16980,27,1500,36,160,19869,2018
10988,25,2500,36,196,74241,2014
14888,17,3500,24,290,105500,2016
13498,27,1800,37,145,40005,2015
19500,29,1500,36,160,34011,2019
19995,15,6200,21,403,106140,2012
14900,25,2500,35,178,51570,2015
13998,18,3500,25,266,73051,2016
15988,26,2500,33,170,25538,2020
13990,22,2400,32,182,50687,2013
17500,23,2400,32,185,52387,2018
16550,23,2000,30,245,27620,2017
13500,28,2000,37,147,20996,2018
17797,29,1500,36,160,15147,2020
18992,18,3500,26,288,40889,2019
11900,16,3600,22,288,141549,2012
14990,28,2000,37,147,21688,2017
15189,29,1800,37,124,26167,2019
18386,18,3800,29,311,100383,2015
14994,23,2000,30,245,28019,2017
16500,23,2000,30,245,24371,2017
18477,26,2400,35,185,15081,2019
16758,27,1500,36,160,48073,2018
18998,27,1500,36,160,20327,2018
14995,19,2400,25,173,26941,2017
17460,19,3500,28,248,97656,2015
11000,23,2500,32,175,71811,2013
16799,28,1800,35,132,32813,2019
16500,19,3600,30,323,43178,2015
16406,20,3000,27,240,100354,2012
18990,22,2500,28,170,58107,2017
14389,28,2000,37,155,30640,2017
13980,30,1500,35,106,17475,2018
15881,14,4400,20,400,95042,2012
13995,25,1400,33,138,43414,2017
10100,26,2500,33,170,101123,2016
17856,27,2400,36,185,31554,2017
14499,31,2000,40,158,41438,2017
12750,26,2000,34,148,91702,2015
13990,29,2000,38,147,18902,2017
17995,19,3700,27,328,41050,2015
15995,21,2700,25,159,79670,2013
16995,21,2400,31,182,14615,2017
12999,21,2400,27,180,104246,2014
12945,17,4300,22,285,170883,2014
12995,31,1600,39,109,31089,2019
17998,23,2400,29,168,34234,2018
15989,31,2000,40,158,22807,2017
15761,21,2400,30,180,43805,2016
15499,18,3500,25,266,66961,2015
15500,16,3600,23,288,118491,2013
17995,19,2000,28,272,51020,2014
19799,25,2400,35,201,45079,2018
14992,15,6200,21,403,179392,2011
11659,23,2000,31,164,77892,2014
14093,27,1500,37,160,80390,2016
19991,43,2000,41,188,32229,2019
17409,28,2000,38,152,23621,2018
16995,20,2000,23,200,39765,2017
12797,28,1600,38,130,19099,2019
10988,21,2000,28,240,109904,2014
16857,25,1400,33,138,10606,2018
16200,27,2500,39,182,49251,2017
12495,27,2500,38,182,56368,2014
18612,27,1800,31,141,40530,2017
11995,17,3600,25,283,98985,2012
14999,17,3600,25,256,69770,2014
14997,22,2500,29,176,91098,2014
16289,28,1800,34,141,21303,2017
19995,21,2400,27,180,23052,2017
10995,21,2000,28,240,92049,2013
15689,25,2400,36,185,19097,2017
18124,28,2500,39,203,34952,2019
14998,27,2500,39,182,43241,2017
13700,29,1400,40,153,31496,2018
12988,21,2400,28,178,102963,2017
15995,28,3500,28,280,137308,2013
18500,25,2500,32,170,25690,2017
14900,22,2000,34,240,30549,2015
18464,22,2000,28,245,27107,2017
13500,23,2000,32,252,100815,2014
14750,32,1500,37,130,56298,2017
19000,17,3600,25,283,38113,2018
17588,27,2000,36,148,38000,2015
16987,27,2400,36,185,35090,2017
18648,21,2000,26,164,29945,2017
19735,26,1500,32,170,11540,2018
19131,18,3500,25,250,63848,2014
16525,27,1600,33,188,25916,2017
12690,24,2400,33,185,34031,2019
15888,15,5300,21,320,134242,2010
12995,14,5000,19,360,181573,2013
15995,15,4600,23,300,86204,2008
13450,19,3500,29,288,96105,2015
17997,21,2400,31,182,33487,2017
19900,24,2400,35,185,14919,2016
19500,26,2500,35,184,20158,2018
19599,28,2500,39,188,38731,2019
11718,15,3700,21,210,92734,2012
12000,15,5700,24,330,41500,1996
17995,17,3500,24,250,76849,2013
17995,24,2500,33,178,51908,2017
16000,30,1400,40,147,20111,2019
11878,17,3600,24,301,111893,2015
13850,17,3600,25,283,70000,2017
16985,23,2500,30,176,56801,2017
17634,19,3500,28,248,97293,2014
16880,21,2400,28,185,39898,2017
15500,24,2000,36,240,30528,2016
14946,20,3500,27,248,67243,2014
11995,24,2500,32,170,104818,2014
14950,29,1400,40,153,30533,2018
17894,20,2000,29,245,36838,2017
19630,20,2000,27,240,82709,2017
10590,26,2000,36,156,92709,2013
15987,25,2000,33,164,22990,2017
15988,22,2400,31,180,71750,2016
15900,27,1500,36,160,47905,2018
15809,22,2500,28,176,120483,2017
14998,23,2000,30,245,49036,2017
13499,15,5700,22,395,173262,2014
14000,30,1400,38,153,46426,2019
19995,16,3000,22,333,85102,2013
18998,25,2400,30,166,25430,2019
15684,31,2000,41,147,15968,2020
16998,22,2000,27,184,44553,2018
18990,12,3600,18,283,37314,2019
10900,25,2400,37,185,75661,2015
18921,18,3600,27,305,72912,2013
18719,31,2000,40,158,24647,2017
12700,26,1400,38,138,72409,2016
17990,15,6200,21,403,132618,2010
14988,18,3600,27,300,86979,2014
17985,15,3800,20,205,123886,2010
12900,13,4700,18,310,119708,2011
17996,23,2000,34,245,29318,2018
15870,40,2500,37,200,100210,2017
13638,24,2500,31,176,92710,2014
17497,27,1500,36,160,16338,2017
12252,16,3600,24,283,85391,2014
15977,26,2500,33,170,37505,2016
15140,27,1500,36,160,47227,2017
12750,22,2400,30,185,114650,2013
12998,20,2500,28,169,56052,2015
14463,23,2000,34,245,48408,2017
18000,25,2500,33,175,63160,2015
19985,24,2500,31,187,24529,2017
11995,22,2000,30,211,46532,2011
18995,23,2500,30,176,28477,2017
17997,29,1500,36,160,13704,2020
15997,23,2000,29,166,29599,2019
12900,13,4000,16,190,151096,2006
14998,22,2400,30,180,48604,2017
15995,19,3500,25,270,127401,2014
11998,29,2000,38,147,70885,2017
19338,20,2000,27,220,64263,2014
17369,26,2500,33,170,24046,2017
14999,13,4600,17,335,101004,2010
14696,28,1800,35,132,39124,2019
17998,29,1500,36,160,38414,2019
16228,28,2500,39,188,35063,2019
18886,28,2500,39,203,25072,2018
12995,18,3500,25,285,123615,2013
13198,21,2500,32,175,45908,2017
14999,16,3600,23,308,49000,2012
17995,27,2500,39,182,20465,2017
19900,19,3600,30,323,68648,2015
19000,18,3600,28,287,71539,2017
18495,13,5300,18,315,62257,2013
17470,21,2500,32,175,15270,2018
16482,28,2000,37,147,30314,2019
10000,25,1600,34,118,70052,2009
10995,16,3500,23,275,105091,2008
15995,26,2500,33,170,17780,2017
11688,30,1400,42,153,33038,2016
14632,28,1800,36,132,25992,2017
18998,22,2400,29,185,53328,2019
16988,25,2000,30,161,22848,2019
19099,17,3600,25,283,48016,2019
18388,16,3600,23,288,125651,2014
16750,24,2400,33,185,45516,2019
17122,25,2000,30,161,37937,2018
13990,14,4700,17,271,137401,2007
12994,17,3600,25,283,69379,2015
14356,29,1800,37,124,40548,2019
11988,23,2500,32,175,29211,2012
12980,29,2000,38,147,40413,2018
15998,28,2000,37,147,28498,2019
14500,14,4400,20,400,99910,2011
10495,25,2000,31,155,123670,2013
17928,25,2500,32,170,31463,2018
18995,25,2500,32,175,61859,2017
16995,18,3600,27,292,51070,2018
11990,16,4000,24,210,123448,2010
16300,31,2000,40,158,48559,2017
15000,27,1800,32,141,118829,2016
11698,27,2500,39,182,105570,2016
14900,19,2400,26,182,50427,2015
17500,19,3500,26,260,84366,2015
18969,19,3500,26,284,41948,2018
10395,26,1400,38,138,50074,2016
17835,17,3600,24,288,94727,2014
17998,21,2400,28,185,25228,2017
12599,31,1600,39,109,35014,2019
12971,28,1600,37,130,33221,2019
15725,18,3000,26,300,92983,2014
