price,city_fuel_economy,engine_displacement,highway_fuel_economy,horsepower,mileage,year
39987,16,5300,22,355,39769,2018
36882,17,4300,22,285,31759,2017
51988,18,3000,24,400,19451,2020
59497,14,6200,20,420,16235,2020
44990,31,3500,28,308,19636,2018
43000,20,3500,27,295,22066,2017
63500,15,3500,18,450,33564,2018
47900,17,3500,23,375,33967,2018
37989,13,5700,17,381,16798,2019
39995,16,5300,22,355,40565,2017
35980,18,3600,26,310,36345,2017
37500,13,5600,18,390,36376,2019
35850,18,3600,27,335,31870,2017
38000,15,5700,21,395,22128,2018
37889,19,3500,24,375,19748,2018
38887,20,3000,29,315,53712,2017
47997,13,5700,17,381,13266,2019
35358,15,5700,21,395,34250,2019
45961,20,3000,26,329,22931,2018
36995,18,3600,25,295,20061,2019
56909,15,6200,20,420,15148,2019
36754,15,5700,21,395,33640,2018
55000,15,6200,20,420,17020,2019
39895,16,5300,22,355,67130,2017
56000,15,6200,20,420,35728,2017
38723,15,5600,21,390,35742,2019
44991,15,5000,21,385,49009,2017
42500,17,4000,20,270,25606,2019
47640,13,5600,19,400,43653,2019
38777,19,3500,24,375,33878,2018
42994,13,5700,17,381,36885,2018
39995,16,5300,22,355,10164,2018
37900,18,3600,25,295,26030,2020
59995,14,6200,23,420,24069,2018
44995,18,3000,25,396,33729,2017
39995,15,4600,18,301,30398,2017
44936,15,5700,21,395,16203,2019
46127,15,4600,18,301,33243,2017
49175,16,6200,22,420,31310,2018
36739,17,3600,25,310,16655,2020
39988,22,2000,30,241,29104,2018
39500,17,5300,23,355,17421,2020
52998,14,4700,18,449,41550,2017
44597,13,5700,17,381,15901,2020
35999,13,5600,18,390,43527,2019
35790,13,5600,18,390,35668,2019
35975,21,2000,27,250,29754,2018
46905,20,3000,29,354,24409,2018
46838,15,4600,18,301,23300,2018
71460,13,5500,17,550,19312,2017
47000,21,2000,27,247,20772,2020
46998,21,3000,30,335,14243,2018
49990,16,3500,21,375,50187,2019
37800,15,3500,20,380,57567,2017
36327,20,3500,26,375,20566,2018
43998,17,3500,23,375,49664,2019
42950,15,3500,20,365,36797,2017
37950,17,4000,20,270,31529,2017
51550,17,3600,23,400,26194,2016
42321,19,3000,24,354,51139,2018
38449,16,3600,20,285,57665,2015
42827,15,4600,18,301,32792,2017
46485,13,5600,19,400,23394,2019
37991,17,3500,23,375,45385,2017
37990,18,3600,26,310,19687,2020
44995,16,4400,25,456,56417,2018
41780,13,5700,17,381,47779,2016
46997,15,5300,21,355,33025,2019
43991,31,3500,28,308,29877,2019
36490,18,3600,23,285,40676,2019
43999,15,6200,22,420,84291,2016
38465,15,6200,21,420,78997,2016
38914,15,5700,21,395,39021,2019
49899,15,6200,20,420,38651,2017
39995,15,5700,21,395,39980,2017
38999,16,3000,24,404,31783,2017
39000,22,2000,28,235,10286,2020
46777,17,3000,24,425,45874,2016
60601,15,6200,25,455,10101,2019
35995,22,2000,29,241,34752,2017
37944,18,3500,22,302,35942,2017
40991,15,6200,22,420,76382,2016
37556,15,6200,21,420,95462,2016
39980,23,2000,34,255,12017,2019
59674,17,3000,23,340,12747,2017
42000,15,5700,22,395,12596,2019
41190,22,2000,29,248,13107,2018
43505,20,3000,29,315,29891,2017
39500,23,2000,33,248,35712,2019
35986,22,2000,27,241,23716,2019
42521,18,3500,23,375,30780,2017
53769,14,6200,22,420,33172,2018
42900,21,2000,22,270,16463,2020
37720,17,3500,23,375,62390,2019
39498,19,3500,26,290,17041,2019
45197,15,5300,21,355,18813,2020
35900,16,5000,22,395,12200,2018
35975,18,3600,25,295,35674,2019
43650,14,5600,20,400,27714,2018
35900,19,3500,26,295,10255,2018
46951,14,6200,21,420,29389,2020
58397,14,6200,21,420,11289,2020
41985,17,4400,24,445,48698,2017
55991,17,3500,24,400,23045,2018
43750,16,5300,22,355,11767,2019
39999,15,6200,21,420,44256,2016
42998,21,2000,29,286,15369,2018
48785,21,3000,29,320,23389,2018
50997,16,6200,20,420,13175,2019
47897,18,3600,23,285,34670,2018
39998,16,5300,22,355,78671,2016
38491,13,5500,17,518,65898,2015
36900,20,3000,30,335,31559,2017
41898,18,3000,24,300,29902,2017
40998,16,3600,18,308,10706,2018
58990,17,3500,23,375,20576,2019
42667,14,5300,21,355,43407,2019
56455,15,6200,21,420,14121,2020
38540,15,6400,25,485,32339,2016
62500,19,3000,25,396,11862,2018
47763,15,5700,21,395,13042,2019
47871,15,5300,22,355,45833,2017
36295,18,3600,25,295,11615,2020
35594,16,3500,22,365,38887,2017
51980,17,3000,26,425,20916,2016
46950,16,4400,25,445,46874,2017
41995,14,5300,21,355,41389,2019
42999,13,5700,17,381,16568,2019
42950,15,5300,21,355,44177,2019
37566,20,2400,26,260,20314,2019
41588,22,2000,24,270,28840,2019
38754,18,3500,23,375,11183,2017
39880,16,4600,24,386,38810,2016
45990,15,5700,22,395,14573,2020
36500,16,5000,22,395,17775,2019
37895,26,2000,36,255,19047,2020
41990,21,3000,29,333,28270,2017
48000,15,6200,21,420,27500,2019
47999,14,5300,21,355,16991,2020
39897,15,5700,21,395,34273,2019
39992,15,5000,21,385,41740,2016
39877,21,2000,29,241,30130,2019
43199,14,5300,21,355,39485,2019
42995,14,6200,20,420,30266,2015
40998,14,5700,22,360,16337,2020
44698,15,5700,21,395,40475,2019
42290,19,3500,26,290,12545,2018
47998,17,3000,22,362,24318,2018
37945,16,5300,22,355,36927,2017
36888,15,5700,21,395,34935,2020
38599,15,6200,22,420,60468,2015
47999,13,5700,17,381,10642,2019
36000,18,3500,23,375,20468,2017
56495,14,6200,20,420,28671,2019
35693,18,3500,22,278,32930,2019
36461,16,5000,22,395,15050,2019
35795,22,2000,24,270,19862,2019
38600,18,3000,24,300,32116,2017
38987,16,5300,23,355,80415,2017
36998,17,3000,23,340,45266,2016
40798,20,3000,29,329,33193,2017
36980,13,5600,18,390,42535,2017
45988,16,5300,22,355,18971,2019
35995,15,5700,21,395,18998,2019
41834,20,3500,27,295,11045,2019
45950,11,6200,16,411,81596,2013
42461,16,3500,21,375,35861,2019
36800,17,3300,25,365,32215,2018
41285,14,5700,22,360,23556,2018
39950,15,5700,21,395,36611,2017
44287,18,3000,24,300,34552,2017
36000,23,2000,33,248,13287,2018
36731,23,2000,32,241,17771,2018
52981,15,6200,20,420,50417,2017
57997,20,3000,28,335,13956,2020
44900,16,3000,21,340,34759,2017
37995,16,3600,20,285,60375,2017
38495,18,3500,23,278,13005,2017
40756,16,5000,22,395,39129,2018
47588,17,3500,23,375,42347,2017
77991,13,4000,14,416,44903,2017
35588,16,2700,23,335,16328,2018
38050,17,3500,23,365,26687,2015
47825,17,3500,24,375,44800,2019
36995,13,5700,17,381,77391,2016
62987,14,4400,19,567,47007,2018
48991,17,3600,22,285,20855,2020
35900,20,3500,27,295,29219,2017
38990,15,6400,25,485,29688,2017
36995,15,5700,21,395,43045,2019
35788,19,3500,24,375,16954,2018
57991,19,2000,26,255,37931,2020
41995,19,3500,26,295,10795,2019
39877,15,5700,21,395,18367,2019
54995,13,6200,22,707,34752,2016
45998,14,4700,18,449,82335,2017
42971,14,6200,20,420,59048,2016
40900,18,3500,22,302,37848,2017
38000,13,5600,19,400,34437,2019
74987,17,3000,22,335,15836,2019
54899,15,5700,21,395,10000,2019
57737,14,5600,20,400,15020,2020
42800,19,3500,24,375,23798,2018
41500,21,2000,22,270,14627,2020
40491,18,3500,23,375,17321,2017
40192,22,2000,24,270,17907,2019
53827,13,6200,22,707,35957,2017
37277,18,3000,24,300,29712,2017
36900,22,2000,31,255,14142,2019
44663,15,4600,18,301,11726,2018
46280,17,3600,22,285,18360,2020
38577,16,5300,22,355,27159,2018
40577,15,5300,22,355,40352,2019
50500,18,3000,26,404,19523,2019
55900,15,5300,21,355,11575,2020
40766,15,6200,21,420,85429,2016
44500,16,3000,23,404,39215,2017
41950,15,5300,22,355,35560,2020
51298,14,5000,19,510,39093,2017
39562,18,3500,22,278,15842,2020
39995,24,2000,34,248,26508,2017
53744,15,6200,20,420,27712,2017
68977,15,3500,18,450,22900,2018
47990,16,6200,20,420,53051,2019
36282,19,3500,24,375,32760,2018
39691,15,5700,21,395,20050,2019
39503,19,3500,24,375,26788,2018
36000,16,3500,22,365,32970,2017
35611,17,3600,24,308,34594,2018
35625,24,2000,34,248,35961,2018
44888,18,3600,23,285,18443,2019
37460,17,3600,24,308,26922,2017
38981,19,2000,27,228,10323,2019
52995,16,4000,27,560,35623,2014
37845,16,5300,22,355,67397,2016
65977,16,4700,25,449,35453,2017
35226,16,3500,22,365,29405,2019
36000,21,3500,30,268,12475,2018
46000,18,3000,24,300,37221,2017
42749,22,2000,29,241,29357,2017
51790,13,5500,17,577,55960,2017
35900,18,3500,23,302,31806,2017
36000,17,3600,25,310,26411,2019
74850,14,4700,19,449,18544,2019
36344,17,3600,24,308,18582,2018
46900,17,3500,23,375,22825,2019
40997,19,3500,27,296,35998,2019
36200,17,3600,24,308,21888,2017
53600,13,6200,21,707,29602,2017
48781,17,6200,29,455,13881,2014
44800,18,3000,22,260,13444,2020
39900,17,3500,23,375,94960,2018
44999,19,3500,24,375,17760,2018
49988,13,5700,17,381,19599,2018
38999,20,2000,25,316,24000,2017
38881,19,3500,26,295,32352,2017
42477,14,6200,21,420,41789,2019
39588,15,5700,21,395,16465,2019
35995,17,3600,23,276,12306,2019
44884,19,3000,25,329,32331,2019
47650,15,5700,21,395,31140,2019
39986,24,2000,32,248,13310,2020
41902,18,3000,24,300,16127,2017
35495,17,3500,20,278,24964,2018
47998,17,3000,23,340,53376,2017
38898,18,3500,23,302,34014,2017
42973,14,5700,22,360,26550,2020
69200,22,3000,28,254,12611,2020
35491,18,3500,22,278,70459,2018
56000,17,3000,24,425,21964,2017
49998,18,3000,25,396,26526,2017
37991,17,3500,23,365,74359,2015
61988,17,3600,22,285,17764,2020
37500,23,2000,27,252,35415,2018
36250,20,2500,26,250,12129,2020
35850,19,3500,26,295,30230,2019
39998,13,6300,19,451,75977,2015
37795,15,6200,20,420,66873,2018
35950,17,3600,25,310,59126,2018
43988,19,3500,26,295,11996,2019
43588,17,3000,22,362,42694,2017
39990,15,5700,21,395,19909,2019
36874,15,5700,21,395,28826,2018
42970,21,3000,24,416,40504,2016
80000,26,2000,28,400,10879,2020
35999,22,2000,27,241,22530,2019
36800,19,3400,26,320,51301,2011
49600,17,3500,23,375,28477,2019
44950,15,6200,20,420,22366,2018
39995,16,5700,25,375,16388,2018
37998,19,3500,26,295,32568,2017
35801,17,5000,23,395,39929,2019
36799,19,3500,24,375,28957,2018
40000,25,2000,34,255,15789,2019
47995,14,6200,20,420,49456,2016
35174,20,3500,28,295,35307,2016
44900,18,3500,25,375,31989,2019
44388,15,6200,20,420,63736,2017
35651,15,5000,21,385,56061,2017
39999,20,2000,25,252,33000,2018
47985,16,6200,20,420,36039,2019
52253,15,6200,20,420,44876,2017
38580,16,5300,22,355,14259,2018
37000,22,2000,29,237,11110,2020
39991,55,2000,57,308,52485,2018
39990,25,2000,29,248,17090,2020
36995,19,3500,26,280,29812,2017
35073,21,2000,28,240,18337,2017
36500,22,3500,33,302,17452,2019
36637,17,3500,23,375,46369,2019
35995,19,3500,24,375,18901,2019
47500,17,3000,24,425,23274,2016
36988,25,2000,34,255,13916,2019
35995,11,6200,16,411,107539,2013
66500,15,3500,18,450,13766,2019
51999,18,3000,22,260,17052,2020
38570,18,3600,27,310,18014,2019
44803,19,3500,24,375,16695,2018
50998,16,3500,21,450,66377,2018
64430,13,5700,18,383,36242,2017
35995,17,3600,25,310,22811,2019
39987,20,2000,25,316,30970,2017
37750,19,3500,24,375,38942,2018
40995,19,3000,25,333,27638,2018
43485,23,2000,31,280,26960,2018
51970,14,5300,21,355,31287,2020
35500,16,3500,22,365,31087,2018
37995,18,3000,23,340,30346,2017
41999,22,2000,27,241,10292,2019
42977,15,5700,21,395,40104,2019
39998,20,2400,26,260,19360,2019
41995,16,3600,20,285,16344,2017
40000,16,3500,22,365,47221,2016
38998,19,3500,24,375,26609,2018
36500,18,3600,26,310,15406,2017
36400,15,3600,22,315,70442,2004
40500,16,3500,22,365,24285,2019
42500,13,5700,17,381,106138,2019
46897,17,3500,23,375,11915,2020
40596,19,2700,26,335,27612,2019
44984,20,2000,25,316,34666,2017
41995,15,6200,21,420,94511,2016
66250,15,6200,21,420,14058,2019
36900,16,3600,20,285,47961,2017
38300,18,3500,22,278,18362,2018
39999,16,3600,20,285,19874,2017
36000,19,3500,24,375,30822,2018
35800,18,3600,27,335,26040,2017
38500,22,2000,24,270,25993,2019
54393,18,3600,23,285,23404,2018
72998,16,4400,24,600,23770,2017
37650,24,2000,34,248,24940,2018
36000,22,2000,29,241,43325,2017
36990,20,3600,26,305,13016,2019
37977,16,5300,22,355,24131,2019
45791,22,2000,30,241,16188,2018
48888,18,3000,24,362,13789,2017
36499,19,3500,24,375,17232,2018
51900,15,5000,21,395,26635,2020
39600,17,3500,23,365,70192,2015
35010,18,3500,23,375,33476,2017
35988,15,5700,21,395,59780,2017
37400,16,5000,22,395,16986,2018
40995,15,5700,21,395,13850,2020
38987,15,5700,21,395,27361,2019
35993,15,5000,22,385,38773,2017
46982,18,3500,22,302,23690,2017
40990,16,3500,22,365,68038,2016
35500,16,3500,22,365,25000,2017
39995,15,5700,21,395,61112,2017
39000,15,5300,22,355,65507,2016
36495,22,2000,29,241,17485,2017
39943,13,5600,19,400,37714,2017
48990,16,4400,25,445,28290,2018
38995,23,2000,33,248,19475,2019
37997,16,3600,20,285,42071,2016
39893,21,3000,31,320,12918,2017
53901,14,4400,19,567,50129,2016
44500,13,5700,17,381,19305,2019
38992,16,5000,25,460,12468,2018
35888,23,2000,27,252,20870,2018
46998,15,5300,22,355,38182,2020
40995,15,5300,21,355,40005,2019
38554,16,5000,22,395,32367,2019
38995,22,2000,28,235,14110,2018
58590,15,5700,21,395,31045,2019
39499,15,5700,21,395,32919,2019
38000,14,5600,20,400,36623,2017
42995,16,4400,25,445,46333,2016
36891,17,3500,23,375,36361,2018
49890,16,6200,20,420,12184,2020
38692,19,3500,24,375,19952,2018
39500,15,6200,21,420,77501,2016
42991,13,5700,17,381,31271,2018
56998,13,6400,19,475,25030,2018
36900,16,3500,22,365,32611,2017
41333,19,3500,26,295,27937,2019
42990,15,5300,22,355,39726,2019
35577,20,2000,25,316,29891,2017
38991,16,5000,22,395,34876,2019
78900,21,3000,27,429,24052,2019
50789,15,6200,21,420,13652,2019
37991,21,2000,28,241,30172,2018
59500,22,3000,28,254,29410,2017
56993,19,3000,26,362,13024,2019
46997,19,3000,25,333,20000,2017
46949,15,5700,21,395,20485,2019
45495,16,4700,25,449,34435,2017
40991,18,3600,25,305,13169,2019
46987,17,3500,23,375,48820,2018
46991,19,3000,24,354,35376,2018
42988,15,5300,22,355,40164,2017
40498,16,5300,23,355,34567,2017
60988,15,3500,18,450,39904,2018
37988,15,3500,21,365,45278,2014
68000,20,3000,28,362,11767,2017
40000,18,3000,24,362,65458,2018
39995,14,5600,19,390,39367,2019
62490,19,3000,23,340,25005,2019
54888,17,3000,23,380,43194,2016
41299,16,3000,24,404,17880,2017
37991,21,2000,28,241,24364,2017
44499,18,3500,22,278,18221,2018
41995,15,6200,20,420,50616,2017
44880,20,2300,27,300,21605,2020
36991,17,3500,23,375,83999,2018
45855,15,6200,20,420,30697,2017
47499,17,3500,23,375,13701,2019
37995,16,3500,22,365,18158,2017
40988,15,4600,18,301,34236,2017
35990,17,4000,21,270,35698,2016
48999,18,3500,22,278,16236,2019
64999,17,3500,22,400,13382,2019
56998,17,3000,23,380,26757,2017
47998,16,3500,21,375,40949,2019
35500,17,4000,20,270,46880,2019
36650,20,3000,30,335,15544,2017
49995,20,2000,27,246,20567,2020
42997,17,3500,22,375,35241,2019
38986,23,2000,30,221,10411,2020
66999,14,5000,19,510,28744,2017
47997,15,5700,21,395,35069,2019
41757,15,5000,21,385,32944,2017
45455,19,3500,24,375,35188,2018
54995,15,6200,20,420,34735,2019
79999,19,3000,25,395,15135,2019
50998,17,3500,22,375,31778,2019
57995,16,3500,21,450,62063,2018
36921,16,5300,22,355,25142,2017
39999,16,3000,24,404,20918,2017
39995,20,2000,27,316,31617,2018
39995,15,6400,25,485,13212,2016
48977,15,5700,21,395,28246,2019
45851,20,2000,27,246,11014,2020
43784,19,3000,25,329,22782,2019
36987,16,5300,22,355,31878,2019
35990,19,3700,26,332,20088,2020
35988,16,5300,22,355,39954,2017
41900,13,4700,20,433,39076,2013
49980,17,3000,23,340,23127,2018
35200,15,5700,22,395,17959,2018
36500,16,6200,22,420,29827,2017
43990,22,2000,27,296,14807,2018
36710,16,3600,20,285,40382,2017
42999,20,3800,26,291,36968,2020
38986,18,3600,23,285,27920,2019
41995,14,5600,19,390,18875,2019
40952,22,2000,30,241,25018,2017
35877,16,5300,23,355,46116,2017
39900,18,3000,24,300,27267,2017
64995,17,3000,23,360,13420,2018
40998,15,5700,22,395,16474,2019
63594,17,3000,22,385,10881,2018
78888,14,5000,19,510,26976,2017
37995,17,3300,25,365,44921,2018
40995,16,5300,22,355,13262,2018
36995,18,3000,25,355,20528,2016
36411,18,3600,27,310,37197,2019
37577,15,5700,21,395,70880,2017
40554,20,2000,27,316,15815,2020
35998,21,2000,27,250,28976,2018
37986,16,5300,22,355,43995,2018
43991,15,5700,21,395,22251,2020
39000,15,5300,22,355,60283,2017
39827,16,6200,22,420,20265,2017
40998,13,5600,19,400,43053,2017
66539,13,5600,19,400,14984,2020
48891,15,4400,21,445,38608,2017
51000,17,3500,23,375,33953,2018
50000,16,3500,22,375,12601,2020
52500,18,4700,26,449,46834,2017
42440,21,3000,30,315,48246,2017
40988,18,3500,23,302,39870,2018
41657,18,3500,22,278,19661,2020
38998,15,5700,21,395,49098,2017
39999,16,6200,26,430,13921,2013
39975,22,2000,28,250,20900,2018
39967,17,3600,23,285,19993,2018
67900,14,4400,19,567,12179,2017
38995,17,3300,24,365,33957,2018
40995,22,2000,24,270,27702,2019
36494,19,3500,27,296,12347,2019
35994,16,3500,22,365,29060,2019
39991,13,5700,17,381,86633,2019
37488,20,3000,29,335,33603,2017
40350,15,5700,21,395,33502,2018
36888,16,3600,20,285,19304,2017
46991,14,6200,23,420,43634,2018
59911,15,6200,20,420,39212,2019
42888,16,3000,24,404,20157,2017
41940,14,5000,19,510,58017,2015
39999,18,3600,25,295,18065,2019
39874,16,4700,26,449,51249,2014
51939,17,3500,23,375,21128,2019
43995,15,6200,20,420,42858,2017
70900,13,4700,21,454,12147,2017
68995,15,3500,18,450,11976,2019
43900,14,5300,21,355,46118,2019
42957,18,3500,23,375,16141,2017
36565,18,3500,22,278,31208,2019
37499,20,3500,27,290,14670,2019
39677,15,5700,21,395,11918,2020
38897,13,5700,17,381,32984,2019
35995,16,5300,22,355,30308,2017
37999,19,3000,25,333,31399,2018
44999,17,3600,25,464,11230,2017
35993,17,3300,25,365,18132,2018
36950,24,2000,34,248,21286,2018
49985,16,3500,21,375,35978,2019
41980,18,3000,25,241,13025,2018
35999,18,3600,25,295,38828,2019
48500,17,4000,27,520,22621,2015
79888,15,5000,23,575,14000,2017
55999,22,2000,29,300,18213,2019
38988,15,3000,19,177,26359,1991
43000,15,4600,18,301,23078,2017
57900,15,6200,21,420,12104,2020
36573,19,3500,28,280,38955,2019
38887,18,3600,23,285,38946,2018
35030,15,4600,20,301,44860,2015
35998,19,3500,26,295,47566,2017
44000,16,5300,22,355,16904,2020
40995,14,5600,19,390,16717,2019
35995,21,2000,28,241,29297,2018
40627,15,5700,22,395,22159,2019
54900,17,3500,23,375,14020,2019
43523,16,3500,21,375,48339,2019
48273,14,5300,21,355,15699,2020
36850,21,3500,27,295,27851,2019
36433,17,3600,24,308,10979,2020
40995,20,2000,25,316,10898,2017
74995,14,3000,19,503,10076,2020
37991,17,4000,21,270,30130,2018
37490,19,3000,25,333,33924,2017
39995,18,3000,26,404,19500,2016
35999,17,3000,24,345,17478,2017
39216,15,6200,20,420,43598,2017
39880,20,3500,26,375,31177,2019
35492,16,3500,22,365,15451,2018
67999,16,3500,21,450,20497,2019
70900,19,3800,27,400,15128,2013
36899,15,6400,25,485,37833,2016
39861,17,3500,23,375,17482,2017
49990,13,6200,21,707,12263,2016
36990,18,3600,25,295,18372,2020
35950,17,2500,23,305,31787,2017
35900,15,5700,21,395,27986,2017
49901,18,3000,23,329,18080,2017
39498,18,3000,26,404,26800,2016
44995,15,6200,22,420,43479,2017
44995,20,2300,27,300,13323,2020
43780,24,2000,31,248,22185,2020
46995,15,5300,21,355,23086,2020
37708,19,3500,24,375,22382,2018
65900,18,3000,28,362,21641,2018
36598,15,5000,21,385,81054,2017
38900,20,2000,25,316,63620,2017
35910,15,5000,23,420,29843,2017
38500,19,3500,24,375,11173,2018
38231,16,5700,25,370,10505,2020
51500,15,5300,21,355,18512,2020
37625,19,2700,22,310,13093,2020
41359,17,3300,24,365,26229,2018
38995,16,4400,25,445,46722,2016
41590,23,2000,33,248,12069,2017
37245,21,2000,30,241,34364,2019
42500,17,3500,23,375,10595,2019
36980,17,3600,23,276,11720,2019
36200,13,5600,19,400,61000,2017
36079,19,3500,24,375,23695,2018
38500,21,2000,29,241,34590,2018
36995,17,3500,23,365,80625,2015
47544,17,3500,23,375,41701,2018
36975,16,3500,22,365,105361,2016
36715,23,2000,27,252,27490,2018
44212,17,3500,23,375,58368,2017
48450,15,5000,21,395,34655,2020
47900,17,3600,22,285,11551,2020
39687,14,5700,22,360,44823,2019
38477,21,2000,22,270,27920,2020
35974,23,2000,27,252,33003,2018
52000,19,2000,26,316,29096,2019
40900,17,3600,22,285,19430,2020
46975,22,2000,24,270,17885,2018
53998,13,6400,19,475,30852,2018
39891,19,3500,24,375,20094,2018
51988,19,3000,25,396,26200,2018
44995,16,4600,23,360,30852,2017
55500,16,3500,22,375,27860,2020
37500,15,3500,20,365,44182,2017
35400,19,3500,24,375,32615,2018
48500,21,3000,30,349,11244,2019
42777,20,2000,27,316,25073,2018
45490,14,5000,19,510,59680,2015
37600,18,3500,22,302,47452,2017
44900,17,3000,22,362,40766,2017
35603,16,5300,23,355,33800,2018
37990,19,3500,24,375,16088,2018
55703,15,6200,20,420,29343,2019
42989,22,3500,31,302,16512,2019
48250,15,6200,22,420,16918,2016
41500,16,5300,23,355,77435,2017
39225,18,3600,25,310,10360,2019
36995,16,5300,23,355,39669,2017
36451,22,2000,24,270,23759,2019
36300,16,3600,20,285,49232,2018
48754,15,4000,25,520,40700,2016
42990,16,6200,22,420,10741,2018
44880,13,5600,19,400,37709,2019
37658,19,3500,24,375,17648,2018
36944,16,5000,22,395,37582,2019
36500,15,5700,21,395,18133,2019
75999,16,3500,21,450,13232,2019
42013,15,5700,21,395,47078,2019
35798,22,2000,27,272,16450,2019
35900,18,3600,25,310,38481,2019
45444,18,4000,29,450,31843,2017
35985,16,5300,22,355,22565,2017
35333,14,5700,22,360,17745,2017
38500,15,5700,21,395,28077,2019
38991,19,3500,26,290,24215,2019
58995,15,4400,24,445,15031,2017
38950,15,5000,21,385,21628,2016
38490,21,2000,28,241,35064,2018
44900,19,3000,26,362,25866,2017
38210,15,3500,21,365,178595,2014
41599,18,3500,23,302,16825,2017
39749,19,3500,26,295,27298,2018
38975,18,3000,24,300,17731,2017
49946,17,3500,23,375,29193,2018
52800,18,3600,25,345,24621,2010
56995,16,3600,23,285,10141,2020
39988,22,2000,27,241,21442,2019
35326,17,2500,23,305,27662,2017
40000,17,3500,23,375,25720,2017
42687,16,5300,23,355,37247,2017
45994,16,6200,22,420,23413,2019
39000,16,5300,22,355,20169,2017
40970,20,3000,29,320,43921,2018
36311,15,5700,21,395,41520,2019
39969,16,4400,25,445,78020,2017
37921,18,3000,25,241,20545,2018
36888,16,3600,20,285,33380,2017
35900,15,3500,19,310,42394,2019
39299,19,3500,24,375,31141,2018
35962,15,5700,21,395,50108,2017
37222,18,3500,23,278,25572,2017
37996,16,5300,22,355,20042,2017
36000,19,3500,26,290,15995,2020
35590,23,2000,27,252,34640,2018
37992,20,3800,26,291,23666,2020
53983,19,2000,26,255,12852,2020
39309,20,3000,29,335,24210,2017
39000,19,3500,24,375,19308,2018
55298,16,6200,22,420,11828,2020
48993,15,4600,18,301,23255,2019
55982,16,5000,22,395,14782,2019
37000,23,2000,31,250,23063,2018
39990,14,5700,22,360,17152,2019
39980,24,2000,29,248,25139,2020
54900,16,5000,22,395,28143,2018
57000,17,3500,22,400,29897,2018
38668,17,3500,23,375,47098,2017
41995,15,6200,20,420,45411,2018
36981,25,2000,34,255,10675,2020
47601,15,5700,21,395,19813,2019
35491,19,2300,27,280,26502,2019
35440,18,3600,23,285,32215,2019
45995,15,5300,22,355,27945,2018
36900,20,3500,27,295,27571,2017
44970,19,3000,25,333,28282,2018
36491,16,5300,22,355,30885,2016
37282,17,3500,23,375,95856,2017
35365,15,6200,25,430,19601,2010
72964,17,3000,23,380,23985,2018
44000,14,3000,20,345,44990,2017
36655,17,3500,23,375,28397,2018
41500,19,3500,26,290,13437,2020
38875,19,3500,26,290,40632,2018
41988,14,5600,20,400,37011,2019
49995,13,5600,19,400,31409,2019
40977,18,3000,24,300,28683,2017
35982,18,3500,23,375,10766,2017
43695,13,5700,17,381,13099,2020
49995,16,3500,21,375,27188,2019
45499,18,3000,22,260,13250,2020
39990,10,6000,16,552,54341,2005
41995,21,3000,29,320,33034,2017
39990,15,5700,21,395,15611,2020
42598,19,3000,25,333,39625,2017
38483,19,3500,26,295,13069,2019
59975,17,3000,22,362,28865,2018
38866,13,5700,17,381,30380,2019
35663,22,2000,28,250,38407,2018
41800,15,5300,22,355,45729,2018
35200,18,3500,23,278,82268,2016
37925,16,5300,22,355,32914,2017
38793,16,3600,20,285,54502,2017
37288,22,2000,24,270,25323,2019
38990,16,5000,22,395,20730,2019
61662,17,3000,22,335,10155,2019
47000,14,3600,21,282,45467,1998
38497,18,3600,25,310,16003,2020
38189,16,4000,19,270,12924,2020
38977,18,3500,22,278,13969,2018
35656,20,3000,28,362,37500,2017
49100,14,6200,21,420,15868,2019
47836,17,3500,23,375,25115,2018
48988,16,5300,23,355,24594,2017
36990,19,3600,24,305,16345,2019
39998,14,5700,22,360,35380,2020
50995,17,3500,23,375,28425,2018
41440,19,3500,27,290,14792,2018
38000,16,5300,22,355,67252,2016
59777,13,6200,22,707,14439,2017
35693,20,3000,29,335,51950,2017
36448,15,6200,22,420,93440,2015
44993,19,3000,27,240,23015,2018
40735,16,6200,26,430,39100,2013
36700,20,2000,25,316,34484,2017
46990,15,5300,22,355,16144,2020
35994,17,5300,23,355,22049,2020
36975,22,2000,28,235,14528,2019
43788,17,3500,23,375,77070,2017
42488,20,3000,28,362,37419,2017
41995,15,4800,23,500,51935,2011
41500,15,5700,21,395,32675,2019
40988,15,4600,18,301,30180,2017
49998,17,5300,23,355,27637,2019
79897,16,4000,22,503,20702,2016
39988,20,3500,27,295,15483,2020
37997,15,4600,20,301,38642,2016
36110,16,5300,22,355,28282,2018
37900,17,4600,25,429,39955,2013
37004,16,5300,22,355,74045,2018
47991,17,3000,22,362,43637,2018
51998,15,6200,22,420,39013,2017
39777,15,6400,24,485,16537,2019
65950,20,3000,25,335,18578,2019
39392,19,3600,24,305,21189,2019
43500,15,5700,22,395,21092,2019
37000,15,5000,22,385,61583,2016
39581,15,5000,21,385,28752,2017
43869,15,5300,22,355,40142,2019
35995,16,3600,20,285,54861,2014
44999,14,6200,23,420,35000,2018
50388,17,3000,22,362,19133,2017
39998,15,6200,21,420,74919,2016
35995,20,2400,26,260,33206,2019
41985,15,5700,21,395,34832,2019
38999,20,2300,27,300,12113,2020
49998,15,6200,22,420,31464,2017
40200,17,3000,22,362,59440,2017
37998,19,3500,27,290,23907,2017
43495,20,3000,28,362,37093,2017
